ID,ideology,leadership,name,district,party,description,introduced_bills_118,cosponsored_bills_118,unique_cosponsors_118,total_cosponsors_118
456948,0.2582639581051305,0.3891735497861076,Balint,,Democrat,rank-and-file Democrat,24,429,171,460
456901,0.350933637735901,0.23126210441652398,Budzinski,,Democrat,centrist Democratic follower,15,479,119,178
456945,0.2317767094383764,0.2117787283017995,Casar,,Democrat,moderate Democratic follower,7,384,87,178
456944,0.2617476489388676,0.3241933385161605,Crockett,,Democrat,moderate Democratic follower,22,635,171,270
456936,0.3238847844123002,0.24467611818851315,Deluzio,,Democrat,centrist Democratic follower,23,502,123,211
456913,0.2891229376308155,0.16379240358423713,Foushee,,Democrat,moderate Democratic follower,9,361,77,111
456885,0.2586312041864033,0.4797137647049959,Garcia,CA42,Democrat,rank-and-file Democrat,24,398,233,520
456923,0.2697487840779088,0.26112595872148026,Goldman,,Democrat,moderate Democratic follower,20,691,124,222
456884,0.24394885703632044,0.40196443743038995,Kamlager-Dove,,Democrat,rank-and-file Democrat,34,473,166,484
456957,0.3227905588393323,0.0042873539158742174,Kennedy,,Democrat,centrist Democratic follower,4,197,2,2
456935,0.22604609035864873,0.29291336556873254,Lee,PA12,Democrat,moderate Democratic follower,20,498,131,278
456937,0.29228565507224585,0.27295095235825956,Magaziner,,Democrat,moderate Democratic follower,20,547,130,227
456953,0.26761407889079747,0.3122756497025955,McClellan,,Democrat,moderate Democratic follower,23,448,147,301
456915,0.4062225773539576,0.10845769683924175,Nickel,,Democrat,centrist Democratic follower,12,482,53,58
456886,0.39491928115799024,0.10811149716490523,Pettersen,,Democrat,centrist Democratic follower,25,497,53,78
456900,0.18885465057525255,0.22992625861288288,Ramirez,,Democrat,moderate Democratic follower,14,576,91,204
456934,0.3002354669877045,0.21226570213667578,Salinas,OR6,Democrat,moderate Democratic follower,22,643,109,167
456902,0.4069489213098945,0.10042081450797741,Sorensen,,Democrat,centrist Democratic follower,13,334,54,63
456897,0.26886227622165737,0.22318162537055591,Tokuda,,Democrat,moderate Democratic follower,35,1052,118,193
456890,0.2309609511735086,0.3994039895826479,Frost,,Democrat,rank-and-file Democrat,20,518,185,416
456905,0.27980603326079273,0.35829167324783334,Ivey,,Democrat,rank-and-file Democrat,8,386,187,289
456899,0.27883025854983623,0.1933105785192886,Jackson,IL1,Democrat,moderate Democratic follower,6,541,96,126
456904,0.28584386627803865,0.33101421712653023,McGarvey,,Democrat,rank-and-file Democrat,28,354,154,297
456883,0.2771522586178915,0.14456253257311347,Mullin,OK2,Democrat,moderate Democratic follower,6,593,67,90
456906,0.36429442641387905,0.18487464558182284,Scholten,,Democrat,centrist Democratic follower,10,345,99,124
456908,0.2687307950425731,0.25214743816323254,Thanedar,,Democrat,moderate Democratic follower,28,604,130,186
456917,0.5436727034594107,0.27056888881015023,Kean,,Republican,centrist Republican,28,405,130,189
456924,0.6637920497201439,0.700772838587278,Lawler,,Republican,moderate Republican leader,68,1258,356,1079
456893,0.4009200825901452,0.16051537376681418,Moskowitz,,Democrat,centrist Democratic follower,16,495,81,94
456880,0.5504738400165569,0.29113023320602877,Ciscomani,,Republican,centrist Republican,31,353,131,240
456892,0.5279939730854178,0.11976214284895678,Lee,FL15,Republican,centrist Republican follower ,17,204,54,70
456930,0.3224283283185953,0.3325118260883222,Sykes,,Democrat,centrist Democrat,25,232,176,266
456910,0.5922849994808512,0.19668648298416427,Burlison,,Republican,moderate Republican follower,22,264,66,145
456943,0.6063982296023293,0.3853812399464941,De La Cruz,,Republican,rank-and-file Republican,30,315,154,404
456914,0.5901781655053472,0.3362926387722077,Edwards,,Republican,rank-and-file Republican,27,283,164,234
456938,0.5833703973597917,0.21442054938732116,Fry,,Republican,moderate Republican follower,11,229,93,149
456951,0.6239891885566907,0.27057637508849297,Hageman,,Republican,rank-and-file Republican,41,308,108,217
456903,0.5993644760359416,0.09817819885588899,Houchin,,Republican,moderate Republican follower,22,287,40,49
456946,0.5270734985026517,0.08838705718457811,Hunt,,Republican,centrist Republican follower ,11,165,37,47
456927,0.6153678066716319,0.411862773454616,Langworthy,,Republican,rank-and-file Republican,32,364,198,420
456891,0.5991312210365335,0.2448624864596098,Luna,,Republican,moderate Republican follower,36,299,108,205
456942,0.49513332113981817,0.24968652533028202,Luttrell,,Republican,centrist Republican,21,148,115,172
456894,0.5893527568764247,0.38464946457866084,McCormick,,Republican,rank-and-file Republican,16,258,197,269
456940,0.5639945474740389,0.18590113549392034,Moran,,Republican,centrist Republican follower ,21,224,90,112
456896,0.49128423360696993,0.2797292348220217,Moylan,,Republican,centrist Republican,30,344,141,226
456939,0.6690586514169536,0.3607125883102931,Ogles,,Republican,rank-and-file Republican,80,416,119,469
456941,0.6342849324000003,0.24738870253701084,Self,,Republican,rank-and-file Republican,25,314,115,169
456950,0.5731283846770082,0.2813053038423982,Van Orden,,Republican,rank-and-file Republican,31,321,140,226
456873,0.613796167319373,0.16531220900961552,Yakym,,Republican,moderate Republican follower,19,282,83,97
456911,0.5612156568124296,0.11408492066651796,Ezell,,Republican,centrist Republican follower ,14,220,50,71
456922,0.5566156011751059,0.24717320670472254,D'Esposito,,Republican,centrist Republican follower ,34,451,118,236
456921,0.5310340380985941,0.003613044384261111,Santos,,Republican,centrist Republican follower ,40,153,2,2
412640,0.5671378073160817,0.23314973408857928,Zinke,,Republican,moderate Republican follower,16,233,108,148
456898,0.5498040615423697,0.2981720231869228,Nunn,,Republican,centrist Republican,54,462,141,270
456909,0.5474522624425745,0.328675026588441,Alford,,Republican,centrist Republican,25,196,152,273
456933,0.5273864653877001,0.18593195820773065,Chavez-DeRemer,,Republican,centrist Republican follower ,25,393,92,129
456920,0.5483125056180412,0.29362539592500914,LaLota,,Republican,centrist Republican,30,364,141,260
456925,0.3999363919368701,0.3545197714747022,Molinaro,,Republican,centrist Republican,48,480,170,413
456947,0.5108719668774131,0.3320864692930306,Kiggans,,Republican,centrist Republican,22,299,155,270
456956,0.4335785916406275,0.1399978248689139,Maloy,,Republican,centrist Republican follower ,17,75,59,89
456887,0.44452810069828863,0.33986744097666627,Caraveo,CO8,Democrat,centrist Democrat,41,618,164,363
456932,0.3279406988168259,0.17369348119473432,Hoyle,,Democrat,centrist Democratic follower,11,327,85,126
456916,0.4190545158837596,0.11511509817966349,Jackson,NC14,Democrat,centrist Democratic follower,12,227,60,66
456949,0.47000721664983375,0.2182945498705659,Gluesenkamp Perez,,Democrat,centrist Democratic follower,31,339,105,182
456912,0.5608630587916259,0.1730509043828632,Davis,NC1,Democrat,centrist Democratic follower,26,881,81,128
456955,0.30642556639077195,0.07723987774035503,Amo,,Democrat,moderate Democratic follower,4,285,39,42
456928,0.3529038757050582,0.24473732803199202,Landsman,,Democrat,centrist Democratic follower,20,453,131,190
456926,0.5662388121602997,0.17499388908341926,Williams,NY22,Republican,moderate Republican follower,17,348,77,106
456895,0.533086198665797,0.4229883749155618,Collins,,Republican,centrist Republican,11,162,220,358
456929,0.5229973333274915,0.16017701962654882,Miller,OH7,Republican,centrist Republican follower ,17,210,78,91
456879,0.6405404852581151,0.14566201403748388,Crane,,Republican,moderate Republican follower,18,783,51,89
456907,0.47706311949874614,0.41115490144377237,James,,Republican,centrist Republican,36,177,199,325
456888,0.5733228249797687,0.30714547489593486,Bean,,Republican,rank-and-file Republican,20,219,139,219
456931,0.5898789671021474,0.22387103730042648,Brecheen,,Republican,moderate Republican follower,19,274,80,185
456959,0.40795656421558774,0.0,Rulli,,Republican,centrist Republican follower ,0,53,0,0
456919,0.4024752557955858,0.15804757968513503,Vasquez,,Democrat,centrist Democratic follower,28,276,75,148
456889,0.5729445693245245,0.18198444987342627,Mills,,Republican,moderate Republican follower,15,239,76,112
456878,0.5028982895439038,0.20515292026346962,Strong,,Republican,centrist Republican follower ,14,120,94,131
456918,0.29305191403424935,0.09058725583013674,Menendez,NJ8,Democrat,moderate Democratic follower,14,279,44,61
456881,0.4774300910802968,0.2532418580723603,Kiley,,Republican,centrist Republican,20,165,120,143
456882,0.47059171123305543,0.084511049106306,Duarte,,Republican,centrist Republican follower ,15,176,44,55
456960,0.4290549111150623,0.0172312134536716,Lopez,,Republican,centrist Republican follower ,5,56,7,8
456962,0.3318009924775627,0.0036568867891993762,McIver,,Democrat,centrist Democratic follower,1,55,2,2
456958,0.40436469088851634,0.036054799320755726,Fong,,Republican,centrist Republican follower ,4,56,19,22
456964,0.35497524499507466,0.006392794668767524,Lee Carter,,Democrat,centrist Democratic follower,0,15,0,0
456963,0.3695772476132037,0.011039136183134278,Wied,,Republican,centrist Republican follower ,0,5,0,0
